Data Point Used in Publication,Time stamp,Year,Day number,Month,Day of month,Hour,GHI [W/m2],DNI [W/m2],DHI [W/m2],Sun azimuth (deg),Sun zenith (deg),Tracker Angle [deg],Air Mass,Temperature (C),windspeed [m/s],Bifacial energy yield NOCT [Wh],Bifacial energy yield Faiman [Wh],Bifacial energy yield Sandia [Wh],"Average POA rear irradiance, NOC, no IAM [W/m2]","Average POA rear irradiance, with IAM [W/m2]",Bifacial energy yield NOCT [Wh],Bifacial energy yield Faiman [Wh],Bifacial energy yield Sandia [Wh],"Average POA rear irradiance, no IAM [W/m2]","Average POA rear irradiance, with IAM [W/m2]",Bifacial energy yield NOCT [Wh],Bifacial energy yield Faiman [Wh],Bifacial energy yield Sandia [Wh],"Average POA rear irradiance, no IAM [W/m2]","Average POA rear irradiance, with IAM [W/m2]",Bifacial energy yield NOCT [Wh],Bifacial energy yield Faiman [Wh],Bifacial energy yield Sandia [Wh],"Average POA rear irradiance, no IAM [W/m2]","Average POA rear irradiance, with IAM [W/m2]","Average POA rear irradiance , no IAM [W/m2]","Average POA rear irradiance , no IAM [W/m2]"
0,439,2020,19,1,19,7.5,0,0,0,64.68631226,97.84358127,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,440,2020,19,1,19,8.5,16,40.6,13.6,52.60550601,90.62948289,25,40,3.7,1,3.569587222,3.569443897,3.569749822,1.325690566,1.247228468,3.760860154,3.76070159,3.761039931,1.605362751,1.480539493,3.573560075,3.573416435,3.57372301,1.329009708,1.25036462,3.763486841,3.763328114,3.763666837,1.609483593,1.484409012,1.722213182,1.679144339
0,441,2020,19,1,19,9.5,68.5,300.1,34.2,39.95097995,84.52056803,25,9.550731151,4.2,1.4,12.30287799,12.3026904,12.30611625,6.964319018,6.6514924,48.76909239,48.76654916,48.81292996,7.709305311,7.249785877,11.50632524,11.50616364,11.5091085,3.282966587,3.073395521,48.07290928,48.07045216,48.11524899,4.212891901,3.829059749,4.493765205,4.356738479
0,442,2020,19,1,19,10.5,142.3,494.7,51.4,26.5750716,79.88018709,25,5.524496491,5.1,1.4,20.01497775,20.01396631,20.0324265,5.627826599,5.258578796,97.83908656,97.82910075,98.0111479,7.291832765,6.66295946,19.92189028,19.9208647,19.93930457,5.330267794,4.985507243,97.76260604,97.7526397,97.93433236,6.894343989,6.294092885,7.595054592,7.047389479
0,443,2020,19,1,19,11.5,192.3,598.8,57.6,12.5403448,77.04358425,25,4.380516384,6.3,1.2,24.10210061,24.09297481,24.1288847,6.161875065,5.736289141,129.7675503,129.6878314,130.002477,7.972681701,7.283506844,24.09424833,24.08513693,24.1210392,6.062830126,5.645529575,129.7501477,129.6704724,129.9849861,7.838931306,7.160092526,8.36854979,8.086733037
0,444,2020,19,1,19,12.5,205.8,617.3,59.5,-1.867297846,76.24938841,25,4.140675474,6.8,1.3,25.48451087,25.47814703,25.52075194,6.861849373,6.46523317,137.6788372,137.6236717,137.9865196,9.620049154,8.930933228,25.56704174,25.56063383,25.60302319,6.939003354,6.535730927,137.7171546,137.6619552,138.0250345,9.729071167,9.030789278,9.763055637,9.549214632
0,445,2020,19,1,19,13.5,183.3,595.9,54.8,-16.21951568,77.56971577,25,4.555466026,7,0.9,22.82107704,22.80357359,22.83370759,5.744751684,5.353701113,125.1786302,125.0151858,125.2955525,7.57260358,6.937864671,22.99794871,22.98008641,23.01061039,5.993391699,5.581381881,125.2752138,125.1114294,125.392341,7.920132289,7.259328957,7.934771868,8.04247055
0,446,2020,19,1,19,14.5,125.3,498.4,44.7,-30.11043361,80.88548429,25,6.086450586,7,0.8,17.28907513,17.28059002,17.29270523,5.065519092,4.750615296,90.52877637,90.42780975,90.57165793,5.801414777,5.26614009,17.59814921,17.58950879,17.60181318,5.76752728,5.400875405,90.75413814,90.65257112,90.79730094,6.77837372,6.187810735,6.48278794,7.131748199
0,447,2020,19,1,19,15.5,49.5,269.4,25.6,-43.30727004,85.92613429,25,12.13060763,6.5,1,7.702592155,7.701965408,7.703301211,2.422272475,2.265877237,11.32127123,11.31818516,11.32476129,3.129218286,2.83203349,8.765032711,8.76408658,8.766091532,5.596147382,5.337927402,11.87287198,11.8696269,11.87664779,6.066467637,5.695157363,5.919409231,6.552525954
0,448,2020,19,1,19,16.5,9.6,10.6,9.5,-55.80450012,92.34347037,25,40,5.6,1.2,2.43370304,2.433663358,2.433820004,0.926033852,0.871225768,2.564588736,2.564544907,2.564718057,1.121393098,1.034200381,2.436414367,2.43637464,2.436531447,0.92835237,0.873416463,2.566378833,2.566334889,2.566508324,1.124271627,1.036903354,1.203016561,1.172931707
0,449,2020,19,1,19,17.5,0,0,0,-67.79570844,99.77379391,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,450,2020,19,1,19,18.5,0,0,0,-79.62825933,107.86526,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,451,2020,19,1,19,19.5,0,0,0,-91.78787532,116.2706152,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,452,2020,19,1,19,20.5,0,0,0,-104.9260139,124.6103995,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,453,2020,19,1,19,21.5,0,0,0,-119.9068525,132.4056212,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,454,2020,19,1,19,22.5,0,0,0,-137.7537384,138.9816793,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,455,2020,19,1,19,23.5,0,0,0,-159.132367,143.407849,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,456,2020,20,1,20,0.5,0,0,0,176.91903,144.7126197,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,457,2020,20,1,20,1.5,0,0,0,153.4042485,142.5302822,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,458,2020,20,1,20,2.5,0,0,0,132.9335539,137.4474117,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,459,2020,20,1,20,3.5,0,0,0,115.9199353,130.4725515,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,460,2020,20,1,20,4.5,0,0,0,101.5104457,122.4735416,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,461,2020,20,1,20,5.5,0,0,0,88.70088341,114.0646703,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,462,2020,20,1,20,6.5,0,0,0,76.68400404,105.6906986,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,463,2020,20,1,20,7.5,0,0,0,64.85467384,97.71736207,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,464,2020,20,1,20,8.5,7.4,0.3,7.5,52.76221206,90.49060092,25,40,5,2.3,1.906741233,1.906818274,1.90693545,0.731079357,0.687809817,2.009375776,2.009460983,2.009590632,0.885310341,0.816473985,1.908866211,1.908943415,1.909060915,0.732909765,0.689539313,2.010778427,2.010863861,2.010993767,0.887582864,0.818607911,0.949749917,0.925998716
0,465,2020,20,1,20,9.5,28,0.2,28.1,40.09344916,84.36622817,25,9.329468627,5.3,2.6,7.743866388,7.745311104,7.747032552,2.638069151,2.490572106,8.124070184,8.125653748,8.127539967,3.05619868,2.841961901,7.747721257,7.74916725,7.75089051,2.636514125,2.489078722,8.127129554,8.128714445,8.13060444,3.056896216,2.842435057,3.311402045,3.22410446
0,466,2020,20,1,20,10.5,68.4,0.3,68.5,26.69859422,79.7092061,25,5.438963038,6.1,2.5,20.05559598,20.06367702,20.07402092,6.295682148,5.949949262,21.12443682,21.13336651,21.14479544,7.142991721,6.65108666,20.06406342,20.07215079,20.08250237,6.293078961,5.947517782,21.13184195,21.14077752,21.15221547,7.144976273,6.652609722,7.804026863,7.596611119
0,467,2020,20,1,20,11.5,71.2,0.3,71.2,12.63905371,76.85689683,25,4.321648016,6.5,2.7,20.55055147,20.56059326,20.57181424,6.579176382,6.216919093,21.54640061,21.55740687,21.5696979,7.509449367,6.994655446,20.56625416,20.57631086,20.58754827,6.589256233,6.226443247,21.55751035,21.56852485,21.58083127,7.524173811,7.008338722,8.187317942,7.976007049
0,468,2020,20,1,20,12.5,112.6,5,110.9,-1.79835996,76.05012884,25,4.0846123,6.9,2.8,34.18360228,34.21209965,34.24214526,9.997852554,9.456631356,36.66860956,36.70134648,36.73586615,11.14913911,10.38980753,34.22110912,34.24966688,34.27978452,10.02759162,9.484640391,36.69106841,36.72384786,36.7584083,11.18619289,10.42455222,12.2735212,11.96960497
0,469,2020,20,1,20,13.5,110.4,9.5,107.5,-16.18223056,77.36248294,25,4.484904156,7.2,2.8,33.38015913,33.40743793,33.43620765,9.678560008,9.152558075,36.51622316,36.54875256,36.5830565,10.80056138,10.05704483,33.43761013,33.46498536,33.49385631,9.736107482,9.206821447,36.54796483,36.58055607,36.6149261,10.86720379,10.11998363,11.90356036,11.63307066
0,470,2020,20,1,20,14.5,81.1,7.1,79.6,-30.10293141,80.67500603,25,5.959677758,7.1,3.1,24.05723609,24.07487653,24.09100022,7.239123877,6.842682783,26.35395703,26.37497564,26.39416834,8.137512761,7.568974086,24.11513991,24.13286381,24.14906466,7.308035932,6.907703667,26.38648663,26.40755775,26.42680564,8.215496706,7.64298821,8.956099209,8.774828154
0,471,2020,20,1,20,15.5,27.7,1.3,27.6,-43.32510762,85.71607402,25,11.6662779,7.1,2.9,7.623454388,7.625229962,7.627007419,2.569019277,2.425811857,8.110042496,8.112035094,8.114029369,2.963724091,2.755254672,7.65485397,7.656644361,7.658435769,2.600513989,2.455857493,8.120910837,8.122908105,8.124908255,2.995151757,2.785413177,3.23804348,3.168294621
0,472,2020,20,1,20,16.5,5.6,0.1,5.7,-55.84247009,92.13589326,25,40,6.9,2.4,1.417873297,1.417923473,1.417993105,0.555620311,0.522735461,1.494423277,1.494478797,1.494555906,0.672835859,0.620520229,1.4194548,1.419505112,1.419574886,0.557011422,0.524049878,1.495465726,1.495521383,1.495598514,0.674562976,0.622142013,0.721809937,0.703759024
0,473,2020,20,1,20,17.5,0,0,0,-67.84902457,99.56921763,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,474,2020,20,1,20,18.5,0,0,0,-79.69274181,107.6629507,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,475,2020,20,1,20,19.5,0,0,0,-91.85919794,116.0689007,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,476,2020,20,1,20,20.5,0,0,0,-104.9978461,124.4070063,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,477,2020,20,1,20,21.5,0,0,0,-119.9672565,132.1983458,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,478,2020,20,1,20,22.5,0,0,0,-137.7798836,138.7701378,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,479,2020,20,1,20,23.5,0,0,0,-159.0905201,143.1968828,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,480,2020,21,1,21,0.5,0,0,0,177.0500235,144.513963,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,481,2020,21,1,21,1.5,0,0,0,153.6025,142.3550622,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,482,2020,21,1,21,2.5,0,0,0,133.1561818,137.2968774,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,483,2020,21,1,21,3.5,0,0,0,116.1395011,130.3401645,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,484,2020,21,1,21,4.5,0,0,0,101.717457,122.3509657,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,485,2020,21,1,21,5.5,0,0,0,88.89426983,113.944485,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,486,2020,21,1,21,6.5,0,0,0,76.86502355,105.5667994,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,487,2020,21,1,21,7.5,0,0,0,65.02424666,97.58476135,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,488,2020,21,1,21,8.5,6.9,0.2,7,52.91972497,90.34531983,25,40,7,4,1.756937473,1.757126211,1.757257901,0.682340733,0.641955829,1.851694832,1.851903971,1.852049798,0.826289651,0.762042386,1.758896413,1.759085646,1.759217673,0.684049114,0.643570025,1.85298667,1.853195755,1.853341768,0.828410673,0.76403405,0.886433255,0.864265468
0,489,2020,21,1,21,9.5,17.7,0.2,17.8,40.23615427,84.20547921,25,9.109127866,7.1,3.9,4.692245696,4.693400454,4.69422401,1.687638072,1.592543477,4.915741982,4.917004785,4.917905042,1.975848314,1.836677518,4.695729256,4.69688579,4.697710522,1.688294522,1.593111634,4.918116526,4.919379877,4.92028157,1.978045373,1.838641768,2.132064092,2.076782999
0,490,2020,21,1,21,10.5,90.4,0.3,90.4,26.82159831,79.53185953,25,5.352973173,7.5,4.4,27.2874843,27.32565314,27.35031898,8.204482797,7.75652649,29.01533153,29.05829501,29.08605733,9.205213982,8.565252003,27.29064032,27.32881768,27.35348929,8.186770508,7.739613416,29.02109384,29.06407101,29.091851,9.192448118,8.552455753,10.10340092,9.827893859
0,491,2020,21,1,21,11.5,82.4,0.4,82.3,12.73632733,76.66399137,25,4.262473248,7.6,4.4,24.05470827,24.08479494,24.10423886,7.549168428,7.135961453,25.2837637,25.31688262,25.33828888,8.552064966,7.968499041,24.0720826,24.10220933,24.12167951,7.558938583,7.145185163,25.29614966,25.32930098,25.35073246,8.567161566,7.982472414,9.349776231,9.108065423
0,492,2020,21,1,21,12.5,55.7,0.2,55.7,-1.731848243,75.84493833,25,4.028467517,7.7,4,15.52658443,15.53811449,15.54615389,5.214241034,4.923987159,16.2156064,16.22814819,16.23689076,6.034070088,5.616268104,15.54066687,15.55221635,15.56027066,5.226629975,4.93564432,16.22522534,16.23778041,16.24653466,6.04984074,5.631019243,6.547085899,6.379414667
1,493,2020,21,1,21,13.5,44.2,0.2,44.2,-16.14829989,77.14974194,25,4.414718188,7.8,4.2,12.13118302,12.13891764,12.14409894,4.157586845,3.925012949,12.6658937,12.67430079,12.67993179,4.836690887,4.499747551,12.14268502,12.15043312,12.15562255,4.168549365,3.935297619,12.67368979,12.68210803,12.68774946,4.850155448,4.512347314,5.238600427,5.104567299
0,494,2020,21,1,21,14.5,28.5,0.2,28.6,-30.09953514,80.45952813,25,5.835163604,7.7,4.4,7.678997075,7.682462099,7.684701833,2.702540694,2.550599386,8.024811697,8.028585378,8.031024708,3.159233323,2.937605002,7.68624753,7.689719409,7.691963576,2.709853384,2.557440577,8.029783397,8.03356113,8.036003269,3.168142277,2.945935854,3.415924389,3.328371505
0,495,2020,21,1,21,15.5,17.2,0.2,17.1,-43.34759304,85.50153414,25,11.22494785,7.9,4,4.502588808,4.503704648,4.504482936,1.614811748,1.523870297,4.71877967,4.720000679,4.720851724,1.887727491,1.754519036,4.509486613,4.510605611,4.511386243,1.622553195,1.531194734,4.722411762,4.723634812,4.724487292,1.89607987,1.762438414,2.043373202,1.992861169
0,496,2020,21,1,21,16.5,1.8,0.1,1.9,-55.88546307,91.92429921,25,40,7.8,4.5,0.446104736,0.446121833,0.446132709,0.18520677,0.174245154,0.47034193,0.470360856,0.470372896,0.22427862,0.206840076,0.446603166,0.446620296,0.446631191,0.185670474,0.174683293,0.470669575,0.470688542,0.470700597,0.224854325,0.207380671,0.240603312,0.234586341
0,497,2020,21,1,21,17.5,0,0,0,-67.9076466,99.36098043,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,498,2020,21,1,21,18.5,0,0,0,-79.76279073,107.4571973,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,499,2020,21,1,21,19.5,0,0,0,-91.93637379,115.863794,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,500,2020,21,1,21,20.5,0,0,0,-105.0758614,124.2000805,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,501,2020,21,1,21,21.5,0,0,0,-120.0341793,131.9871731,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,502,2020,21,1,21,22.5,0,0,0,-137.8127426,138.5540875,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,503,2020,21,1,21,23.5,0,0,0,-159.0550836,142.9805854,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,504,2020,22,1,22,0.5,0,0,0,177.1759542,144.3091326,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,505,2020,22,1,22,1.5,0,0,0,153.7979962,142.173129,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,506,2020,22,1,22,2.5,0,0,0,133.3781944,137.1395056,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,507,2020,22,1,22,3.5,0,0,0,116.3597497,130.2010504,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,508,2020,22,1,22,4.5,0,0,0,101.9257403,122.2218212,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,509,2020,22,1,22,5.5,0,0,0,89.0890956,113.8178525,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,510,2020,22,1,22,6.5,0,0,0,77.04740748,105.4365174,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,511,2020,22,1,22,7.5,0,0,0,65.19494267,97.44579393,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,512,2020,22,1,22,8.5,15.2,18.1,14.1,53.07796732,90.19366202,25,40,5.8,2.7,3.671047836,3.671433345,3.671864141,1.37442919,1.293082456,3.868028472,3.868454967,3.868931365,1.66438344,1.534971092,3.675133488,3.675519844,3.675951668,1.377870359,1.296333908,3.870727556,3.871154387,3.871631753,1.668655784,1.538982873,1.785529843,1.740877586
1,513,2020,22,1,22,9.5,78,275,44,40.37902567,84.03835156,25,8.890297369,6.2,1.8,15.33738865,15.33909948,15.34488708,7.598986235,7.259363661,49.01852061,49.03354787,49.08439229,8.133745873,7.63714177,14.5934774,14.59501094,14.60019648,4.215005865,3.957125129,48.4427891,48.45739322,48.50681495,5.238088442,4.807096917,5.624805666,5.456871233
1,514,2020,22,1,22,10.5,140.4,307.1,81,26.94401942,79.34818611,25,5.266712366,6.8,1.6,29.21254217,29.2161658,29.24460481,7.810185961,7.332917072,78.93553272,78.95150177,79.07647218,9.042626837,8.310847567,29.14899396,29.1526058,29.18098479,7.587353861,7.127862806,78.88630071,78.90224092,79.02701949,8.765685538,8.052952535,9.927611683,9.387683046
1,515,2020,22,1,22,11.5,188.9,498.1,70.8,12.83210412,76.46491517,25,4.203098334,7.2,1,28.31182057,28.29346807,28.33292568,7.478280577,7.033140635,118.4418633,118.3220609,118.5776809,10.00096104,9.217863661,28.31273183,28.29433789,28.3336769,7.39456627,6.95569933,118.4313655,118.3116035,118.5671329,9.893119044,9.117539457,10.26053178,9.812019215
1,516,2020,22,1,22,12.5,220.8,642.6,61.6,-1.667822023,75.63387303,25,3.972327921,7.5,1.3,26.54810592,26.54066755,26.58948213,6.90517447,6.495059078,144.0010059,143.9401698,144.340262,8.965261719,8.246535189,26.63143715,26.6238759,26.67340596,6.977027242,6.560673675,144.0376142,143.97674,144.3770725,9.062178179,8.335240936,9.508168889,9.352589347
1,517,2020,22,1,22,13.5,199.1,623.3,57.6,-16.11777869,76.93155754,25,4.344998308,7.7,0.9,24.4200078,24.39914545,24.4349768,6.435673668,6.034509038,132.3612079,132.1768036,132.4931054,8.739666796,8.068516839,24.60305914,24.581865,24.61821794,6.670979531,6.250226904,132.4515957,132.2668681,132.5837078,9.051580292,8.356424618,9.042516844,9.019911774
1,518,2020,22,1,22,14.5,145.1,559,46.5,-30.10029163,80.23912255,25,5.712995181,7.5,1.6,18.31202379,18.31430495,18.33225009,4.969296461,4.646549283,101.4695639,101.4959033,101.7021322,6.336995421,5.789715082,18.63277959,18.63512029,18.65353751,5.671718756,5.296219415,101.6956326,101.7221301,101.9294582,7.311290267,6.704401333,6.744589913,7.354431895
0,519,2020,22,1,22,15.5,56.5,275.6,28.1,-43.37476134,85.28259131,25,10.80556221,7.1,0.2,9.174963588,9.172345675,9.174070765,2.653012707,2.481824638,39.68602717,39.64621668,39.67245684,3.42482651,3.098901209,10.27710742,10.27331866,10.2758213,6.356430749,6.068396225,40.39162013,40.35010644,40.37746957,6.826952503,6.41779207,5.064702837,7.374785593
0,520,2020,22,1,22,16.5,7.7,3.8,7.7,-55.93350034,91.70876666,25,40,5.7,0.1,1.953297287,1.953151443,1.953238727,0.750574806,0.706151412,2.058481109,2.058319765,2.058416295,0.908918616,0.838246625,1.955474723,1.955328493,1.955416008,0.752454026,0.707927028,2.059917957,2.05975636,2.059853099,0.91125174,0.840437456,0.975076581,0.950692015
0,521,2020,22,1,22,17.5,0,0,0,-67.97158154,99.14915997,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,522,2020,22,1,22,18.5,0,0,0,-79.83839886,107.2480749,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,523,2020,22,1,22,19.5,0,0,0,-92.01938127,115.6553668,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,524,2020,22,1,22,20.5,0,0,0,-105.1600237,123.9896908,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,525,2020,22,1,22,21.5,0,0,0,-120.1075721,131.772171,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,526,2020,22,1,22,22.5,0,0,0,-137.8522669,138.3335988,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,527,2020,22,1,22,23.5,0,0,0,-159.0260467,142.7590312,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,528,2020,23,1,23,0.5,0,0,0,177.2967432,144.098199,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,529,2020,23,1,23,1.5,0,0,0,153.9905727,141.9845341,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,530,2020,23,1,23,2.5,0,0,0,133.5994036,136.9753246,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,531,2020,23,1,23,3.5,0,0,0,116.5805111,130.0552223,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,532,2020,23,1,23,4.5,0,0,0,102.1351526,122.0861151,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,533,2020,23,1,23,5.5,0,0,0,89.28524137,113.6847802,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,534,2020,23,1,23,6.5,0,0,0,77.2310548,105.2998643,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,535,2020,23,1,23,7.5,0,0,0,65.36667484,97.3004775,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,536,2020,23,1,23,8.5,6.3,0.2,6.6,53.2368628,90.03565248,25,40,5.2,2.6,1.666702161,1.666782475,1.666878193,0.643349834,0.605272639,1.756493379,1.756582087,1.75668783,0.7790731,0.718497107,1.668560475,1.668640874,1.66873667,0.644960594,0.606794595,1.757719472,1.757808376,1.757914314,0.78107292,0.720374962,0.835779927,0.81487887
1,537,2020,23,1,23,9.5,23.2,0.3,23.3,40.52199504,83.86487809,25,8.67350831,5.4,2,6.299233375,6.299711115,6.300773875,2.202472155,2.078742726,6.608134701,6.608659345,6.609825416,2.56838726,2.387845585,6.303206155,6.30368462,6.304749235,2.201750611,2.077990753,6.610983924,6.611508887,6.612675727,2.570003173,2.389215556,2.775007735,2.702571889
1,538,2020,23,1,23,10.5,43.8,0.3,43.9,27.06579449,79.15822678,25,5.18035575,5.8,2.4,12.22971516,12.23258214,12.23656215,4.118749622,3.888743634,12.79381461,12.79694225,12.80128357,4.77510027,4.442577283,12.23890708,12.24177801,12.24576245,4.124408787,3.894130972,12.80038882,12.80352226,12.80786681,4.783744633,4.450619068,5.176791335,5.041759062
1,539,2020,23,1,23,11.5,40.3,0.2,40.3,12.92632388,76.25971752,25,4.143624217,5.8,3,11.05946015,11.06323834,11.06684447,3.804413124,3.591015475,11.53559547,11.53969828,11.54360952,4.441220775,4.131182617,11.06907192,11.07285688,11.07646884,3.812437271,3.598592254,11.54225618,11.54636178,11.55027964,4.451818289,4.141092183,4.803059445,4.679058095
1,540,2020,23,1,23,12.5,46.5,0.2,46.7,-1.606339267,75.4169909,25,3.916275291,5.9,3.1,12.91688591,12.92226396,12.92717749,4.398193209,4.152057463,13.4739053,13.47974226,13.4850768,5.121852312,4.765259628,12.92837402,12.9337625,12.93868584,4.408307981,4.161573507,13.48182585,13.48767068,13.49301075,5.134787771,4.777353282,5.544486745,5.401759648
1,541,2020,23,1,23,13.5,36.5,0.2,36.7,-16.09072057,76.70799604,25,4.275827358,6,3.2,10.01092253,10.01443305,10.01751488,3.468311022,3.273560141,10.44221988,10.44602921,10.44937417,4.054609022,3.771184408,10.01986844,10.02338575,10.02647335,3.47661371,3.28134538,10.44840385,10.45221739,10.45556663,4.064995009,3.780887222,4.383171207,4.270122248
1,542,2020,23,1,23,14.5,27.4,0.2,27.5,-30.10524603,80.01386254,25,5.593243652,6.1,3.1,7.409757256,7.411641918,7.41336396,2.601628677,2.455226242,7.740016341,7.742065259,7.74393949,3.045253615,2.831529293,7.41651833,7.41840618,7.420131398,2.608309518,2.461472898,7.744695751,7.746748436,7.74862404,3.053460275,2.839195074,3.290831025,3.20616636
